"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",11.886,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.144,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",12.292,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",12.01,
"AUT","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",12.258,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",18.068,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",17.119,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",17.497,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",17.166,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",17.139,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",17.058,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",16.518,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",16.679,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",16.411,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.685,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.521,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",15.195,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.431,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",14.201,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",13.709,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",14.427,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",14.293,
"BEL","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",14.252,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",14.358,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",14.578,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.255,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",15.702,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",16.199,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",16.601,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",16.921,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",17.438,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",17.845,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",17.992,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",18.058,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",17.874,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",17.67,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",17.465,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",17.481,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",18.144,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",17.958,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",17.614,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",17.325,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",17.208,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",17.222,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",16.892,
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",16.746,"P"
"CAN","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",16.722,"P"
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",28.28,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",27.665,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",27.252,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",25.085,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",24.149,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",24.659,"B"
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",24.981,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",25.069,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",25.196,"B"
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",25.671,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",25.7,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",23.478,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",22.213,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",20.906,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",22.139,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",20.418,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",20.432,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",21.496,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",18.135,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",17.268,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",17.457,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",17.431,
"CZE","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",16.984,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",9.329,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",9.16,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",9.295,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",10.367,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",9.051,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",9.068,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",8.983,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",9.409,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",9.241,"B"
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",8.921,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",8.58,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",8.718,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",8.886,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",8.328,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",7.613,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",8.096,"B"
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",7.853,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",7.415,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",6.925,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",6.849,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",6.771,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",6.606,
"DNK","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",6.329,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",14.321,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",14.875,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.244,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.646,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",15.566,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",15.605,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",16.059,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",16.233,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",16.112,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",16.21,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",16.097,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",14.661,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",14.666,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",14.585,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",14.059,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",13.499,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",12.906,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",12.608,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",12.454,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.31,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",12.148,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",12.6,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",12.303,
"FIN","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",12.292,"P"
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",15.393,"B"
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",15.224,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.462,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",15.872,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",16.395,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",16.899,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",17.333,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",17.188,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",17.559,"B"
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",17.63,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",17.568,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",16.97,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",16.719,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",16.372,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.8,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.476,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",15.091,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.533,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.976,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",13.968,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",13.634,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",13.394,
"FRA","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",13.247,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",13.188,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",13.463,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",13.439,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",13.954,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",13.995,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.082,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.693,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.919,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",14.843,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",14.041,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",15.141,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",14.996,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",15.337,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",15.369,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.238,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.004,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",14.288,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.136,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.984,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",14.351,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",14.349,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",14.421,
"DEU","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",14.068,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",16.305,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",16.693,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",16.871,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.475,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",15.079,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",19.871,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",19.075,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",19.949,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",21.388,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",23.038,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",22.338,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",23.613,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",25.798,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",27.171,"B"
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",28.633,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",30.742,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",28.706,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",27.482,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",26.565,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",26.627,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",26.484,
"GRC","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",27.335,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",26.713,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",27.273,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",27.639,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",29.674,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",28.947,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",27.593,"B"
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",29.108,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",31.27,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",31.981,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",31.617,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",31.912,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",32.863,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",33.273,"B"
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",35.001,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",32.579,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",30.293,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",30.112,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",29.8,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",29.462,
"HUN","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",27.922,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",13.794,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",14.277,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",15.489,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",14.498,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",14.402,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.832,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.384,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.366,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",15.241,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",15.39,"D"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",14.433,"D"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",14.218,"D"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",13.505,"D"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",14.572,"D"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.665,"D"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.813,"D"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",15.59,"B"
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.991,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.898,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.969,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",12.638,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",11.588,
"ISL","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",10.971,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",12.044,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",12.882,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",12.558,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",13.213,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",13.97,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",14.176,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",14.435,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",14.779,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",15.088,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",15.655,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",15.473,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",16.465,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",16.356,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",15.953,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",15.135,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",14.815,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",14.25,"B"
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",14.355,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",13.536,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",13.06,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",13.032,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",12.987,
"IRL","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",12.933,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",19.534,"B"
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",19.968,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",20.183,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",20.643,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",21.177,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",21.158,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",21.92,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",21.865,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",21.375,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",20.996,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",20.37,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",20.124,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",20.002,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",19.185,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",18.964,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",18.75,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",18.544,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",16.571,"B"
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",16.98,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",16.944,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",17.757,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",17.508,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",17.471,
"ITA","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",17.526,"P"
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",21.039,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",21.039,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",19.496,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",17.942,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",18.152,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",18.406,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",18.859,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",18.64,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",19.527,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",19.459,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",19.794,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",19.789,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",19.972,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",19.9,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",20.982,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",20.473,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",18.911,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",18.887,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",18.854,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",18.803,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",19.735,
"JPN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",18.569,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",22.834,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",23.041,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",22.989,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",22.373,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",22.44,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",24.454,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",26.76,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",27.788,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",28.73,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",28.829,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",28.266,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",28.651,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",27.706,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",26.686,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",26.405,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",25.76,
"KOR","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",25.287,
